rownames.camera_results.	camera_descr	PValue	FDR	camera_Phenotype	camera_genes
NCRNA METABOLIC PROCESS%GOBP%GO:0034660	NCRNA METABOLIC PROCESS	NA	NA	1	114049,57038,4137,54433,1662,55718,115752,57176,10171,1736,10978,57647,6923,10969,27340,27042,79954,16,29102,6895,79587,80789,11224,126789,28987,83707,661,8565,55157,84881,51493,23246,113000,79727,55695,6619,56339,115939,6223,51547,64863,2617,80324,5188,23053,6621,26512,51531,9698,79670,6135,5435,10556,9790,112495,23395,57505,134430,6949,51010,10056,55644,55006,23379,9836,2091,51574,54680,90353,5441,25896,54555,25917,55720,55152,10557,115708,5073,6201,79731,9329,27341,51593,1655,64282,10438,29063,55035,6897,84365,7257,80335,221078,4736,3028,5859,79664,1615,9875,29997,11056,57508,8602,55272,27079,117246,131965,22936,6617,57604,339487,142940,153443,152992,25940,51575,54853,84705,79871,64216,22894,51602,103,81556,24140,64425,6428,6130,22916,23438,6232,6129,25879,10302,55174,8178,10412,80222,51002,27043,5917,285381,55781,705,83480,11340,5303,79691,26173,55726,54487,129450,283742,51106,51367,54920,54901,1022,192669,81890,1653,51067,6301,79753,10208,55759,92675,88745,64118,29066,54973,22803,79050,7247,81887,4086,4931,23029,6234,10885,55687,6217,27304,81605,55505,5591,55656,8518,23424,10607,57117,9328,55178,10521,55278,389421,56257,9221,192670,57050,79707,23369,29777,3692,5822,56915,64852,57570,55140,118460,25926,7453,54517,138716,387338,10849,2193,92345,123283,92105,51605,51637,92935,51202,8570,90121,80746,79039,54663,10179,9014,57510,84524,23481,84154,2976,3735,10528,55039,63892,79074,23318,6165,53918,65083,84186,60528,55699,51018,11180,90459,6230,79002,55621,9330,5394,65095,23160,23223,6154,54888,2972,196074,161424,55623,10667,10775,79693,6227,10940,6202,92856,51095,11022,129563,79033,26156,6921,55011,55813,162989,51154,55226,6155,9045,55756,23536,55646,6125,833,79828,84916,25983,51504,54859,64172,7737,9277,79650,163859,65123,81627,114034,285855,23016,84135,6229,10200,2975,2058,6209,9136,4677,3181,10352,3035,23264,131870,7407,29081,2971,55596,8575,8886,26610,11157,55651,5393,6194,57418,91801,79066,4686,26523,10248,84549,23587,54931,23404,80135,51520,23212,25973,4087,3376,124454,10199,55127,79042,4141,87178,27044,9092,54974,4809,54464,6208,144233,9326,23211,10927,23405,55520,4088,348180,54802,6741,10799,284119,1787,9692,79897,339175,6894,9692,127253,112970,26024,10436,283459,6218,55253,55798,51490,112487,29960,56986,54512
NEGATIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002820	NEGATIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE	NA	NA	1	4179,79987,3134,9984,5987,634,55061,149041,4092,196
PROGRAMMED CELL DEATH%GOBP%GO:0012501	PROGRAMMED CELL DEATH	NA	NA	1	472,2934,28996,54541,27242,318,1386,10768,83941,8738,8794,10395,3685,309,85300,841,51079,1647,64121,2931,8565,51304,2308,56947,122509,112399,54431,27443,57556,2185,5894,1687,79680,79960,1263,57646,83982,10059,23645,8772,815,7126,8428,7818,7417,637,6586,3916,51024,5414,5519,203245,10922,3708,355,3092,5518,8737,7852,572,79094,5315,10193,1032,57805,839,4294,9833,153090,2932,84306,282991,1655,55504,4814,1540,94241,5163,5581,351,10514,4719,9024,8883,4804,1514,3329,51527,4171,142,79073,3661,4609,6750,6326,100133941,22868,4599,10210,5170,581,1020,79065,4089,9191,6687,4853,253430,7132,25,10962,843,9941,221927,55081,4170,664,9844,9531,26355,133746,8870,665,10116,7157,260425,1612,10298,8165,9647,5977,23612,51074,1613,2272,2021,9344,8087,10787,4792,1654,5371,84266,2033,578,9984,2081,857,8837,10572,6737,9774,659,25946,30001,7150,6789,1616,8445,90427,10494,80279,5591,8453,57144,8451,4671,4615,1027,51022,3689,23411,2956,7249,5074,3659,1611,2012,8567,55716,3428,56924,6262,55737,57600,28986,5457,7186,8473,2597,10904,836,6885,1777,29965,26999,10105,2737,662,8915,51202,286046,57761,5458,6794,5290,598,51065,27113,5580,55312,2810,27065,3981,8882,10519,23378,207,5164,1969,22985,11235,8452,23513,89941,9812,6788,4193,6477,54822,3717,3099,64112,1660,91039,84957,55288,10449,84260,1946,5578,2068,2065,29843,64651,10884,54870,8454,114786,162989,663,666,8879,6272,970,2537,204851,23786,1111,51100,8193,10550,7262,8795,9994,638,58515,54205,27429,11113,5359,343702,64782,90441,22938,29844,1649,23368,1191,7042,840,3094,388,57551,1822,468,11337,64422,5478,835,842,9353,1051,3429,8517,117145,158471,8767,8797,1026,79017,55367,11132,83636,392255,220441,84231,3705,7917,91,7040,285973,7159,8751,92609,5366,317,5515,6092,23405,4088,2071,192111,3624,56616,9641,57593,728642,55113,134,5467,10016,10018,1760,57048,599,196,83999,984,80301
ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRIAL MEMBRANE%GOBP%GO:0090151	ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRIAL MEMBRANE	NA	NA	1	51079,9868,29928,26517,55750,285521,5018,3320,56993,54543,617,26520,401505,64112,3308,9804,10452,140823,79568,25813,26519,26521,100188893,26515
GLIOGENESIS%GOBP%GO:0042063	GLIOGENESIS	NA	NA	1	4137,8890,301,8893,55695,56339,57721,26011,6280,5728,4763,57178,5048,9289,153090,1462,1463,8892,351,9444,6664,1020,5803,4035,3459,6662,20,118738,6659,22933,2817,928,79143,5649,54468,4771,4720,1967,6657,2824,28514,1021,9334,5663,8929,11076,9580,6547,9463,3912,2065,8891,4192,1191,7042,57211,10893,2896,6497,3280,23380,6774,8506,1000,10675,1404,23405,56288,9331,79006,4781,9639,80045,653464
NEPHRON DEVELOPMENT%GOBP%GO:0072006	NEPHRON DEVELOPMENT	NA	NA	1	5800,5311,6495,57122,23213,55746,59,4208,6299,54806,2247,55959,26249,10409,8826,4609,100133941,4643,6662,5155,8842,5420,28514,1958,79902,2625,9863,255743,3675,23279,182,4358,650,2668
CELLULAR RESPONSE TO INORGANIC SUBSTANCE%GOBP%GO:0071241	CELLULAR RESPONSE TO INORGANIC SUBSTANCE	NA	NA	1	8904,1742,5311,5641,4318,3208,2039,2308,6622,8895,6860,3297,29957,999,118,8912,64116,1894,4208,7341,4205,7020,5563,8826,567,288,113,3707,57103,84258,6857,5595,5594,144402,3756,2742,5601,664,817,56160,1147,254428,1616,23208,22871,6861,1027,1663,1956,10105,9066,6609,51760,673,140609,8914,207,1017,26149,6558,114,84301,2983,2353,5562,3725,80271,5336,25932,1740,57192,221184,5599,51507,23514,57586,148281,143425,10156,127833,6331,79800,2822,3747,10156,7018
REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045088	REGULATION OF INNATE IMMUNE RESPONSE	NA	NA	1	4034,23705,409,4795,85363,3654,3304,54502,6895,29883,6397,841,2150,4067,661,149628,10084,84640,56339,6223,57402,9868,22900,63906,9470,9698,8772,6850,2634,3916,55577,9140,84885,55914,7301,55366,8815,81622,708,3312,3093,839,153090,4814,85364,1540,23180,5817,5581,5058,80772,3134,5610,29997,55765,3329,11140,7804,142,3661,51435,3843,22841,26060,10623,83666,6714,55223,58509,148022,3320,26058,26007,25939,84937,5063,25827,90268,5537,11331,329,81844,7706,91445,1147,64135,5770,2534,7187,4792,144811,1654,710,2033,857,9683,6197,6737,121260,9782,5819,29110,60343,5591,4940,4671,4615,10612,958,56919,3659,23369,3428,5608,55703,9258,164,10211,3133,3106,2547,6885,79184,5094,8915,7376,10621,7105,9636,140609,5777,10432,207,55198,3665,10906,6773,55601,7189,4780,389856,54625,1452,1660,51752,2,7534,634,7128,7867,57506,56927,57724,5295,55122,3146,10614,23170,5771,5272,54726,55646,5062,1535,7520,2319,5245,51441,331,25942,5359,57169,5336,51296,90933,55061,26057,9261,5781,81570,25921,23151,79155,4841,80254,2896,6421,9958,8767,84243,10318,3105,5599,7353,7040,101,51295,57787,3551,7531,9474,55269,5802,9684,5970,5515,55666,253943,81559,83737,9641,23586,2874,83737,117854,6352,57590,9782
ADENYLATE CYCLASE-INHIBITING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007193	ADENYLATE CYCLASE-INHIBITING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY	NA	NA	1	2918,4886,112,108,113,2770,150,1813,9568,1132,2773,9590,2771,2861,5138,2316,2550,4987,5660,111
NEPHRON EPITHELIUM DEVELOPMENT%GOBP%GO:0072009	NEPHRON EPITHELIUM DEVELOPMENT	NA	NA	1	5800,5311,6495,4208,6299,54806,2247,26249,10409,8826,4609,100133941,4643,6662,8842,5420,2625,9863,255743,182,650,2668
DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005	DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY	NA	NA	1	10189,25842,4796,80198,201973,57697,57662,10498,10111,5932,545,5111,63901,142,50485,6419,25939,348654,9984,84893,1663,201254,7486,8914,64710,5424,29980,1025,5426,55159,55218,4361,259282,84083,4683,84515,51750,197342,54465
POSITIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS%GOBP%GO:0032103	POSITIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS	NA	NA	1	4034,23705,84630,85363,3654,5641,3304,54502,9750,6810,4233,2150,4067,661,5879,149628,10084,5743,2185,57118,6223,6622,57402,9868,22900,10059,9698,158747,8772,2621,8829,6850,6280,2634,3916,7057,55577,51157,26471,54093,8737,81622,708,3093,2247,839,972,4814,85364,196527,1540,23180,5817,5581,5058,351,3134,55765,1436,3329,961,6868,7857,3661,51435,9180,3843,22841,6809,10623,83666,6714,55223,8723,27250,5595,148022,5594,3320,9037,7132,84937,1826,51704,9943,5063,90268,5155,975,4258,11331,81844,1954,7706,91445,1147,9647,64135,2534,7187,4792,144811,1654,2033,857,6197,121260,9782,5819,29110,5591,4940,4671,4615,5054,10612,5603,958,56919,811,2260,3315,23369,3428,5608,3572,55703,4363,9258,164,10211,3133,2547,6885,79184,8915,5764,8673,10621,140609,4916,10432,3735,10133,79647,3665,5919,102,55601,7189,389856,23328,1660,8692,7128,7867,57506,5578,23765,57724,55122,3146,10614,8817,5747,7114,4739,5062,1535,7520,5245,331,25942,65125,5359,7060,25865,4192,57169,1435,5336,7391,51296,90933,5138,26057,9261,81570,25921,5328,11315,79155,4841,2896,6421,9958,9353,2113,1652,8767,10318,5599,55450,10488,7040,90550,101,55527,51295,57787,3551,7531,55269,5970,5515,83737,9641,6845,23586,5228,83737,117854,6352,57590,7422,9782
MEMBRANE DEPOLARIZATION DURING ACTION POTENTIAL%GOBP%GO:0086010	MEMBRANE DEPOLARIZATION DURING ACTION POTENTIAL	NA	NA	1	7533,3757,781,55800,287,775,6546,54795,10021,6331,776,6327
SIGNALING RECEPTOR LIGAND PRECURSOR PROCESSING%GOBP%GO:0140448	SIGNALING RECEPTOR LIGAND PRECURSOR PROCESSING	NA	NA	1	590,5125,5045,1803,1514,81555,1889,5126,9159,64924,25825,1522,5034,5122,10159,56605,6447
RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0009607	RESPONSE TO BIOTIC STIMULUS	NA	NA	1	7525,5971,8243,4795,54541,10628,85363,10868,9246,3654,8106,29078,29102,8349,81576,7001,29883,2332,6584,4318,55128,2150,7494,4067,6210,23521,10084,7779,684,24138,5894,6223,6622,7466,1687,3148,57402,9868,5600,22900,80198,55593,55207,10492,1054,347252,6733,8772,815,6675,8061,10413,6850,9646,11128,6280,2634,29115,6772,1432,26273,59,55577,3437,4851,4208,2241,91351,55914,5966,10581,7852,3164,10537,8815,5683,3799,256987,64343,3091,375,153090,2932,7879,10935,23138,972,6472,54623,9582,85364,22948,10533,1540,7178,6170,5581,5058,5293,10221,220001,9451,5610,55765,9314,9759,55421,10383,961,6868,9201,29072,3661,205860,2444,84932,100133941,4599,581,10406,8449,10410,51652,4853,103,6714,55223,1984,27250,58509,51734,148022,3320,3459,25939,3454,5063,90268,7297,5142,10146,664,8347,11331,1130,81844,665,7157,5976,79577,7706,10892,1612,91445,8165,54920,1147,1072,64135,2534,7187,8725,1613,10955,23515,1113,2962,1654,5371,9755,2033,857,6197,6737,84893,10155,51251,79415,2519,3660,965,29110,60343,65010,6502,23118,6156,5861,51571,4940,4671,11151,4615,1021,28964,23076,5054,7855,958,3659,3315,3428,10542,10949,8729,9258,56915,7186,27303,8091,2597,3133,3151,58191,3106,25819,6885,8754,8398,6672,8915,6609,84464,3716,81858,2625,598,5580,550,9636,27350,3434,5987,2643,6844,949,4734,207,10133,387,3665,23087,57674,5919,4791,3925,6035,22904,6773,55601,575,3717,26472,7189,51510,11043,389856,7538,2633,51752,8692,57337,2197,7128,7867,57506,23765,10475,140885,2149,11040,54499,55122,3146,22843,10241,808,51191,27063,7431,6992,6464,8942,2537,60509,388419,5062,54606,1535,2023,8795,5245,331,25942,140823,558,10625,84851,5359,6732,22954,4846,1937,1649,57169,3964,5336,1191,2058,90933,840,4343,4953,9373,26057,9261,63826,7942,81603,81570,57162,306,79155,10771,2950,56829,8575,11100,1051,3429,8517,5795,8724,1665,4686,8767,10206,201626,10318,3105,7726,5599,4790,58487,7334,4690,51667,11019,8751,1174,51295,3551,203068,10010,10346,5366,317,5970,4793,81559,85236,9641,27086,7268,6845,23586,5452,25893,3455,163702,117854,54882,3140,6352,55284,10060,9020,7018,196,374383,54512
RESPONSE TO KETONE%GOBP%GO:1901654	RESPONSE TO KETONE	NA	NA	1	109,4478,55809,2621,10413,6586,6337,7057,112,108,23367,6714,2770,2908,6422,64083,1646,857,5106,7043,9475,7337,1385,54331,2782,114,56848,8031,7042,11315,9353,7040,8751,196,111
ESTABLISHMENT OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:0090150	ESTABLISHMENT OF PROTEIN LOCALIZATION TO MEMBRANE	NA	NA	1	55204,200576,11231,51079,128866,6731,51304,401647,9581,6727,9868,25945,10430,22844,7485,353116,637,9648,8266,22930,83871,84885,56850,23065,93380,51125,23471,29928,2803,79720,7879,9697,80262,4218,51114,51234,23180,26517,288,55750,23163,284361,51201,100133941,25782,285521,6809,8548,5018,583,3320,5830,56993,112755,6449,283576,63971,64689,84100,26003,1121,9409,9344,64083,64429,5584,55831,9694,54543,253832,23204,155382,51608,10890,64374,4641,90196,85377,23148,617,55737,130617,51016,58477,54557,1956,137492,79683,9230,26088,26520,673,6844,8504,84896,5962,10133,23463,23513,340481,3309,819,23426,401505,7095,64112,9912,3308,57003,158866,54499,23499,9804,3875,11031,55176,10452,65125,23480,140823,56851,117177,6745,5824,56926,65055,79568,10139,57130,64422,6728,55146,25813,10328,6729,84243,51762,481,7917,26519,6726,6734,90522,133022,6711,83460,6746,23062,10952,55048,26521,8766,56288,439,55625,582,283820,27342,100188893,29082,408050,23420,26515,51398
POSITIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0090263	POSITIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY	NA	NA	1	5494,8658,9101,5300,54994,8629,55366,55182,27123,1453,57805,79971,65268,51527,1277,51339,80351,65981,5754,53944,9037,51704,79718,1001,6659,3611,252839,64750,1613,1654,6422,857,55031,1956,63977,130612,6206,1456,139285,51366,9839,1455,331,65125,9736,23189,25805,8607,10159,81847,54795,7320,4790,7040,3728,1454,6907,84327,10023,2263,5495,9679,25960
MEMBRANE INVAGINATION%GOBP%GO:0010324	MEMBRANE INVAGINATION	NA	NA	1	2934,5879,1793,4627,94134,54874,7057,57154,54784,9844,51429,3689,112574,9146,286046,56907,51454,387,575,114786,5881,343702,27243,257364,115548,8724,84501,998,55113,6845,29082,23616
PHAGOCYTOSIS%GOBP%GO:0006909	PHAGOCYTOSIS	NA	NA	1	7525,2934,200576,301,51552,3685,4233,4067,5879,1793,4627,94134,10461,55207,2621,6850,3984,7057,83871,7301,7879,5581,5058,7410,9777,22841,6714,4035,25,8406,9844,84162,8394,2534,3688,11151,4615,3689,54734,23184,8398,9066,286046,1201,5580,949,5914,311,51454,3949,575,10451,114786,3146,5747,5881,63894,558,343702,23210,23396,7052,306,5031,23603,998,3690,55113,6845,134,26276,23616
REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034765	REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT	NA	NA	1	3763,5311,338440,10142,2332,4318,3208,8514,9722,7779,2185,150684,6622,7533,5024,6548,7871,1906,1394,8737,81671,6717,23171,11261,7341,7402,196527,5335,65268,5581,84502,288,80333,57158,3757,1739,81832,1804,5170,482,79026,29979,23327,781,5534,5142,2783,55800,30819,11331,57620,5649,51719,817,2534,255057,5371,274,9446,857,967,54413,3688,9456,2631,782,2258,5566,287,5533,775,11060,150,3064,6262,3755,5530,4697,84959,10105,57190,6546,784,30820,6844,29098,9747,4734,10063,9472,7070,5144,2149,57338,23479,493,808,483,7114,65125,56848,57463,2281,2273,5774,65267,7220,5532,2316,6786,5031,1756,481,7009,81,7531,1729,57120,91404,2906,2048,6331,144245,6769,2280,84334,219527,375346,5664,776,6327,2903,3765,785,3767
POSITIVE REGULATION OF GROWTH%GOBP%GO:0045927	POSITIVE REGULATION OF GROWTH	NA	NA	1	4137,2064,7466,6860,8877,8829,10413,57698,57611,3984,6280,1906,4851,4208,22999,54555,84275,2803,2247,627,10409,23180,57154,6868,55602,10507,23327,23236,29104,84258,6857,3516,9211,9037,1826,221927,1982,116224,7003,657,6598,1954,9647,51616,1457,84861,1654,51193,6422,114804,6197,9175,28514,1981,22902,55031,79109,1956,58191,5458,51760,118813,6195,8882,10519,207,64223,10591,102,54617,9472,8482,23499,253260,9423,5479,11344,4323,5716,22954,3897,6792,7042,9373,6832,51009,5629,3021,5393,7046,3643,4686,23404,5292,6665,57521,998,375790,2395,127833,11116,2263,55615,7422,283106,54512
MITOCHONDRIAL MEMBRANE ORGANIZATION%GOBP%GO:0007006	MITOCHONDRIAL MEMBRANE ORGANIZATION	NA	NA	1	1386,3304,51079,2931,79680,9868,4836,815,7417,28978,203245,572,29928,2932,282991,440574,9927,4976,26517,139322,55750,400916,285521,5018,6687,3320,56993,9026,664,3954,665,10989,7755,84266,578,790955,54543,27069,54927,617,291,10105,598,27113,26520,89941,401505,64112,137392,3308,55288,10449,292,125988,9804,91137,3313,666,84303,8834,10452,140823,79135,79568,25813,54978,117145,5599,26519,55735,92609,5366,26521,6901,293,100188893,26515
REGULATION OF DENDRITE DEVELOPMENT%GOBP%GO:0050773	REGULATION OF DENDRITE DEVELOPMENT	NA	NA	1	23043,1136,57118,7533,577,23316,23271,4139,655,9693,153090,2932,5789,26012,6383,7804,10507,23327,65981,64689,1141,26039,11178,5649,26259,85442,23363,1630,5911,23098,23072,5764,816,4734,4076,238,7436,84816,158866,170506,1627,6792,1523,56896,9820,124925,23242,114788,80823
AMINE METABOLIC PROCESS%GOBP%GO:0009308	AMINE METABOLIC PROCESS	NA	NA	1	1644,6622,6303,6819,51573,262,51582,285671,284161,222962,501,6723,125061,4128,1312,2625,4947,2643,9627,10013,54498,1813,8942,3642,7042,6611,4953,23446,112483,538,83933,27284,113451,314,1725
ANTEROGRADE TRANS-SYNAPTIC SIGNALING%GOBP%GO:0098916	ANTEROGRADE TRANS-SYNAPTIC SIGNALING	NA	NA	1	6814,1137,409,116443,1136,1742,55327,10142,6853,6856,89848,4155,2931,1855,6622,6507,9751,6860,273,6620,2894,57030,2893,5728,22930,4208,2555,22999,5048,6560,6505,4287,10497,6616,6854,2932,6812,3777,3751,1741,8572,10755,2054,2743,116841,8867,27345,43,57717,1739,9378,2897,6750,3363,1020,2891,2901,6809,348,1143,6857,5594,112755,3785,1141,30819,22829,9229,56127,642938,320,9094,3798,56133,2566,26258,10815,6197,54413,1138,9456,26167,782,23208,22871,6861,51248,57084,57502,56126,6623,9990,773,9066,60412,784,5864,63908,9783,2898,9342,27065,6844,4040,4885,23085,6195,207,23095,9873,6506,64130,6196,2562,140730,8541,2912,84446,1728,1813,3786,8224,57555,9568,57468,10814,1132,23542,321,6572,23557,80331,2892,5413,8775,2556,1837,50488,26059,23396,9256,8825,777,11337,1006,2899,774,2567,1740,2550,1267,8927,5799,9546,388135,6511,8773,79608,60482,10723,4355,869,8448,56122,23504,1103,9379,6804,2906,3780,6813,127833,1140,11245,8447,56132,112476,6327,2903,785,40
REGULATION OF TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0022898	REGULATION OF TRANSMEMBRANE TRANSPORTER ACTIVITY	NA	NA	1	1742,10768,5311,338440,10142,2332,4318,3208,9722,2185,6622,7533,6548,7871,823,1906,1394,4208,8737,59283,81671,6717,23171,11261,60,7341,7402,65268,5581,351,50944,84502,288,57158,1739,81832,482,79026,29979,23327,781,55800,30819,11331,57620,5649,1612,51719,817,255057,9446,857,54413,3688,9456,27092,2631,2258,5566,22871,10369,287,11060,150,3064,6262,3755,4697,254263,10105,57190,784,6844,29098,9747,4734,10063,9472,57338,808,57555,23542,483,7114,56848,2281,50488,59284,2273,5774,65267,6786,5031,1756,5292,481,81,7531,57120,2048,144245,6769,2280,84334,219527,375346,776,6327,785
PROTEIN INSERTION INTO MITOCHONDRIAL INNER MEMBRANE%GOBP%GO:0045039	PROTEIN INSERTION INTO MITOCHONDRIAL INNER MEMBRANE	NA	NA	1	51079,9868,29928,26517,55750,26520,140823,26519,26521,26515
INNER MITOCHONDRIAL MEMBRANE ORGANIZATION%GOBP%GO:0007007	INNER MITOCHONDRIAL MEMBRANE ORGANIZATION	NA	NA	1	51079,9868,29928,440574,4976,26517,139322,55750,3954,10989,790955,27069,54927,26520,137392,125988,91137,3313,84303,8834,140823,79135,79568,25813,26519,55735,26521,6901,26515
RESPONSE TO SALT%GOBP%GO:1902074	RESPONSE TO SALT	NA	NA	1	8851,10518,1136,8904,22872,1742,10768,7184,5311,5641,3208,2039,85397,8895,5024,553115,6860,3297,1609,29957,999,118,8912,7057,1894,4208,18,4205,5563,6001,8826,27345,3778,113,2767,3707,23236,84258,6857,144402,3756,1141,5155,30819,817,2534,3178,857,4907,9456,54434,1616,23208,22871,6861,1027,5603,6262,5530,1958,9475,8754,10105,9066,6609,51760,5290,673,140609,57026,4734,6872,311,85365,6558,1813,493,808,1132,7564,2782,8604,156,114,84687,2776,3710,116372,5562,80271,5336,7052,2731,7220,25932,1740,10165,57192,6786,221184,7009,57586,148281,375790,143425,10156,127833,6331,79800,2822,7442,10156,10016,10060,3767,846
LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008610	LIPID BIOSYNTHETIC PROCESS	NA	NA	1	200576,56894,8871,57217,9885,2629,9517,5305,5297,9663,8760,151742,85465,5066,22908,154141,10558,7494,3995,47,1119,22876,5743,3992,10162,8128,51422,4282,124976,128486,23167,51447,2686,63874,201562,2055,5289,8877,130367,94101,9468,1609,254531,79966,29095,1906,55224,8912,128869,5728,55711,9218,65985,215,79071,31,5286,5825,50640,55300,403313,145567,253558,8605,6785,8540,54872,84668,3422,23683,6715,972,27315,8821,285172,5563,10682,340485,8733,231,5293,3028,5281,2180,27124,8867,55902,51099,57171,5287,1606,55627,55750,8443,166929,256435,55331,80055,9388,91012,4598,55650,9536,3707,6483,8396,93210,2232,57605,57153,64834,53947,1595,2182,11001,25979,51144,20,10005,84188,6576,9524,7108,60481,9807,79611,1718,259230,79143,10026,9896,221955,50814,3635,8818,84720,54995,8394,10423,9021,38,2879,10555,5279,54344,8835,94005,220,79154,5538,10728,132001,5469,64924,57678,7357,7903,2224,7405,51141,6309,23659,5106,57104,23417,5283,81849,55500,84869,8869,81490,55697,2531,114883,29956,9334,2222,9215,376497,204962,79603,9655,23761,137964,3930,79947,197322,65258,23175,55361,8398,3157,142891,6609,2181,51046,1201,5290,57107,9453,23049,94103,51097,5130,22845,83723,9926,10554,6307,1040,9375,171586,3636,5833,80235,4952,171546,9791,8678,8525,51763,26031,1607,8813,84302,10449,6489,5295,2194,51495,51604,51170,23556,8879,6720,1455,2583,8527,1717,1588,8703,55326,5337,11332,2539,116150,79837,56848,22979,10400,80142,873,56895,5359,25865,122809,3638,6342,5562,9091,5291,5007,79888,5298,80271,30849,54898,5336,253782,6482,54511,23396,8694,240,6319,81537,427,10390,22863,8503,51227,2950,30837,8611,8708,56623,114971,55304,9487,5191,64801,3156,126969,114880,8702,9306,9489,51478,3155,9600,8526,3631,5618,23446,11019,6713,1103,8560,114876,8707,9374,6901,9331,30815,160851,387522,23305,10858,284098,5296,57048,30815,120227,54675,23600
